	tweet	pattern	annotation	via	undecidable	toplevel	comment	adjudicated_by
12441	t731604935993925638	23	True	gold-impl-pos	False	False	from 23: 	meliha
12442	t731604935993925638	23	True	gold-impl-pos	False	False	from 23: 	vanessa
12443	t731604935993925638	24	True	gold	False	False		meliha
12444	t731604935993925638	24	True	gold-impl-pos	False	False	from 24: 	vanessa
12445	t731604935993925638	46	False	gold	False	False		vanessa
12446	t731604935993925638	55	False	gold	False	False		vanessa
12447	t731604935993925638	65	True	gold	False			vanessa
12448	t731605159994896386	23	True	gold-impl-pos	False	False	from 23: 	meliha
12449	t731605159994896386	24	True	gold	False	False		meliha
12450	t731605353343881216	3	True	gold	False	False		meliha
12451	t731605353343881216	46	False	gold	False	False		meliha
12452	t731605353343881216	55	False	gold	False	False		meliha
12453	t731605353343881216	65	False	gold	False	False		meliha
12454	t731605953368469506	23	True	gold-impl-pos	False	False	from 23: 	meliha
12455	t731605953368469506	24	True	gold	False	False		meliha
12456	t731606030891794432	23	True	gold-impl-pos	False	False	from 23: 	meliha
12457	t731606030891794432	24	True	gold	False	False		meliha
12458	t731606701095424001	23	True	gold-impl-pos	False	False	from 23: 	meliha
12459	t731606701095424001	24	True	gold	False	False		meliha
12460	t731607711536824322	23	True	gold-impl-pos	False	False	from 23: 	meliha
12461	t731607711536824322	24	True	gold	False	False		meliha
12462	t731607832043388929	3	True	gold	False	False		meliha
12463	t731607832043388929	46	False	gold	False	False		vanessa
12464	t731607832043388929	55	False	gold	False	False		vanessa
12465	t731607832043388929	65	False	gold	False	False		vanessa
12466	t731607863261564929	3	True	gold	False	False		meliha
12467	t731607863261564929	46	False	gold	False	False		meliha
12468	t731607863261564929	55	False	gold	False	False		meliha
12469	t731607863261564929	65	False	gold	False	False		meliha
12470	t731610520223141889	24	False	gold	False	False	not an entity	merlin
12471	t731610520223141889	26	False	gold-impl-neg	False	False	from 24: not an entity	merlin
12472	t731610520223141889	57	False	gold-impl-neg	False	False	from 24: not an entity	merlin
12473	t731610520223141889	60	False	gold-impl-neg	False	False	from 24: not an entity	merlin
12474	t731610520223141889	61	False	gold-impl-neg	False	False	from 24: not an entity	merlin
12475	t731610520223141889	62	False	gold-impl-neg	False	False	from 24: not an entity	merlin
12476	t731610520223141889	63	False	gold-impl-neg	False	False	from 24: not an entity	merlin
12477	t731610520223141889	65	False	gold-impl-neg	False	False	from 24: not an entity	merlin
12478	t731611044293058560	23	True	gold-impl-pos	False	False	from 23: 	meliha
12479	t731611044293058560	24	True	gold	False	False		meliha
12480	t731611655738695683	23	True	gold-impl-pos	False	False	from 23: 	meliha
12481	t731611655738695683	24	True	gold	False	False		meliha
12482	t731612629500854272	3	True	gold	False	False		meliha
12483	t731612629500854272	46	False	gold	False	False		meliha
12484	t731612629500854272	55	False	gold	False	False		meliha
12485	t731612629500854272	65	False	gold	False	False		meliha
12486	t731613115851411458	0	True	gold	False	False		merlin
12487	t731613115851411458	23	True	gold-impl-pos	False	False	from 23: 	merlin
12488	t731613115851411458	24	True	gold-impl-pos	False	False	from 24: 	merlin
12489	t731613115851411458	57	True	gold	False	False		merlin
12490	t731613226740400134	23	True	gold-impl-pos	False	False	from 23: 	meliha
12491	t731613226740400134	24	True	gold-impl-pos	False	False	from 24: 	meliha
12492	t731613226740400134	57	True	gold	False	False		meliha
12493	t731613881152475136	3	True	gold	False	False		meliha
12494	t731613881152475136	46	False	gold	False	False		meliha
12495	t731613881152475136	55	False	gold	False	False		meliha
12496	t731613881152475136	65	False	gold	False	False		meliha
12497	t731615009277673472	3	True	gold	False	False		meliha
12498	t731615009277673472	3	True	gold-impl-pos	False	False	from 3: 	meliha
12499	t731615009277673472	23	True	gold-impl-pos	False	False	from 23: 	philipp
12500	t731615009277673472	24	True	gold	False			philipp
12501	t731615009277673472	46	True	gold	False			meliha
12502	t731615009277673472	55	False	gold	False	False		meliha
12503	t731615009277673472	57	False	gold	False	False		meliha
12504	t731615009277673472	65	False	gold	False	False		meliha
12505	t731615801132912641	3	True	gold	False	False		merlin
12506	t731615801132912641	46	False	gold	False	False		emilia
12507	t731615801132912641	55	False	gold	False	False		emilia
12508	t731615801132912641	65	False	gold	False	False		emilia
12509	t731617076767535104	23	True	gold-impl-pos	False	False	from 23: 	meliha
12510	t731617076767535104	24	True	gold	False	False		meliha
12511	t731617146304876545	24	False	gold	False	False		meliha
12512	t731617146304876545	26	False	gold-impl-neg	False	False	from 24: 	meliha
12513	t731617146304876545	57	False	gold-impl-neg	False	False	from 24: 	meliha
12514	t731617146304876545	60	False	gold-impl-neg	False	False	from 24: 	meliha
12515	t731617146304876545	61	False	gold-impl-neg	False	False	from 24: 	meliha
12516	t731617146304876545	62	False	gold-impl-neg	False	False	from 24: 	meliha
12517	t731617146304876545	63	False	gold-impl-neg	False	False	from 24: 	meliha
12518	t731617146304876545	65	False	gold-impl-neg	False	False	from 24: 	meliha
12519	t731617370658230276	3	False	gold	False			merlin
12520	t731617370658230276	8	False	gold	False			nathan
12521	t731617370658230276	10	True	gold	False			niki
12522	t731617370658230276	16	False	gold-impl-neg	False	False	from 42: 	merlin
12523	t731617370658230276	23	True	gold-impl-pos	False	False	from 23: 	merlin
12524	t731617370658230276	24	True	gold	False	False		merlin
12525	t731617370658230276	42	False	gold	False			merlin
12526	t731617370658230276	43	False	gold	False			philipp
12527	t731617370658230276	44	True	gold	False			merlin
12528	t731617370658230276	46	False	gold-impl-neg	False	False	from 3: 	merlin
12529	t731617370658230276	54	False	gold-impl-neg	False	False	from 42: 	merlin
12530	t731617370658230276	55	False	gold-impl-neg	False	False	from 3: 	merlin
12531	t731617370658230276	65	False	gold-impl-neg	False	False	from 3: 	merlin
12532	t731617865716137984	3	False	gold	False	False		merlin
12533	t731617865716137984	46	False	gold-impl-neg	False	False	from 3: 	merlin
12534	t731617865716137984	55	False	gold-impl-neg	False	False	from 3: 	merlin
12535	t731617865716137984	58	True	gold	False	False		merlin
12536	t731617865716137984	65	False	gold-impl-neg	False	False	from 3: 	merlin
12537	t731617897781530624	23	True	gold-impl-pos	False	False	from 23: 	meliha
12538	t731617897781530624	24	True	gold	False	False		meliha
12539	t731618341253681153	3	True	gold	False	False		meliha
12540	t731618341253681153	46	False	gold	False	False		vanessa
12541	t731618341253681153	55	False	gold	False	False		vanessa
12542	t731618341253681153	65	False	gold	False	False		vanessa
12543	t731618471369412621	3	True	gold	False	False		merlin
12544	t731618471369412621	46	False	gold	False	False		vanessa
12545	t731618471369412621	55	False	gold	False	False		vanessa
12546	t731618471369412621	65	False	gold	False	False		vanessa
12547	t731619760585228288	3	False	gold	False			merlin
12548	t731619760585228288	4	True	gold	False			philipp
12549	t731619760585228288	10	True	gold	False			niki
12550	t731619760585228288	19	False	gold	False			merlin
12551	t731619760585228288	20	False	gold	False			merlin
12552	t731619760585228288	37	False	gold-impl-neg	False	False	from 19: 	merlin
12553	t731619760585228288	46	False	gold-impl-neg	False	False	from 3: 	merlin
12554	t731619760585228288	55	False	gold-impl-neg	False	False	from 3: 	merlin
12555	t731619760585228288	65	False	gold-impl-neg	False	False	from 3: 	merlin
12556	t731624755476992000	3	True	gold	False	False		meliha
12557	t731624755476992000	46	False	gold	False	False		meliha
12558	t731624755476992000	55	False	gold	False	False		meliha
12559	t731624755476992000	65	False	gold	False	False		meliha
12560	t731626867934044160	3	False	gold	False			merlin
12561	t731626867934044160	24	False	gold	False			philipp
12562	t731626867934044160	26	False	gold-impl-neg	False	False	from 24: 	philipp
12563	t731626867934044160	46	False	gold-impl-neg	False	False	from 3: 	merlin
12564	t731626867934044160	55	False	gold-impl-neg	False	False	from 3: 	merlin
12565	t731626867934044160	57	False	gold-impl-neg	False	False	from 24: 	philipp
12566	t731626867934044160	60	False	gold-impl-neg	False	False	from 24: 	philipp
12567	t731626867934044160	61	False	gold-impl-neg	False	False	from 24: 	philipp
12568	t731626867934044160	62	False	gold-impl-neg	False	False	from 24: 	philipp
12569	t731626867934044160	63	False	gold-impl-neg	False	False	from 24: 	philipp
12570	t731626867934044160	65	False	gold-impl-neg	False	False	from 24: 	philipp
12571	t731626867934044160	65	False	gold-impl-neg	False	False	from 3: 	merlin
12572	t731634459951370241	24	False	gold	False			auto-neg-adjudicator
12573	t731634459951370241	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12574	t731634459951370241	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12575	t731634459951370241	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12576	t731634459951370241	61	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12577	t731634459951370241	62	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12578	t731634459951370241	63	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12579	t731634459951370241	65	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12580	t731637131605577728	3	True	gold	False			merlin
12581	t731637131605577728	46	False	gold	False	False		emilia
12582	t731637131605577728	55	False	gold	False	False		emilia
12583	t731637131605577728	65	False	gold	False	False		emilia
12584	t731642734331723776	24	False	gold	False			merlin
12585	t731642734331723776	26	False	gold-impl-neg	False	False	from 24: 	merlin
12586	t731642734331723776	57	False	gold-impl-neg	False	False	from 24: 	merlin
12587	t731642734331723776	60	False	gold-impl-neg	False	False	from 24: 	merlin
12588	t731642734331723776	61	False	gold-impl-neg	False	False	from 24: 	merlin
12589	t731642734331723776	62	False	gold-impl-neg	False	False	from 24: 	merlin
12590	t731642734331723776	63	False	gold-impl-neg	False	False	from 24: 	merlin
12591	t731642734331723776	65	False	gold-impl-neg	False	False	from 24: 	merlin
12592	t731643231281238016	3	True	gold	False	False		meliha
12593	t731643231281238016	46	False	gold	False	False		meliha
12594	t731643231281238016	55	False	gold	False	False		meliha
12595	t731643231281238016	65	False	gold	False	False		meliha
12596	t731665698607468544	23	True	gold-impl-pos	False	False	from 23: 	meliha
12597	t731665698607468544	24	True	gold-impl-pos	False	False	from 24: 	meliha
12598	t731665698607468544	57	True	gold	False	False		meliha
12599	t731667675269738496	3	True	gold	False	False		meliha
12600	t731667675269738496	46	False	gold	False	False		emilia
12601	t731667675269738496	55	False	gold	False	False		emilia
12602	t731667675269738496	65	False	gold	False	False		emilia
12603	t731670826089644032	24	False	gold	False			auto-neg-adjudicator
12604	t731670826089644032	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12605	t731670826089644032	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12606	t731670826089644032	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12607	t731670826089644032	61	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12608	t731670826089644032	62	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12609	t731670826089644032	63	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12610	t731670826089644032	65	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12611	t731722952316719104	3	True	gold	False	False		meliha
12612	t731722952316719104	46	False	gold	False	False		meliha
12613	t731722952316719104	55	False	gold	False	False		meliha
12614	t731722952316719104	65	False	gold	False	False		meliha
12615	t731723336485642240	3	True	gold	False	False		meliha
12616	t731723336485642240	23	True	gold-impl-pos	False	False	from 23: 	meliha
12617	t731723336485642240	24	True	gold	False	False		meliha
12618	t731723336485642240	46	False	gold	False	False		meliha
12619	t731723336485642240	55	False	gold	False	False		meliha
12620	t731723336485642240	65	False	gold	False	False		meliha
12621	t731730592207929345	3	True	gold	False	False		merlin
12622	t731730592207929345	46	False	gold	False	False		meliha
12623	t731730592207929345	55	False	gold	False	False		meliha
12624	t731730592207929345	65	False	gold	False	False		meliha
12625	t731735118491099136	3	True	gold	False	False		merlin
12626	t731735118491099136	46	False	gold	False	False		vanessa
12627	t731735118491099136	55	False	gold	False	False		vanessa
12628	t731735118491099136	65	False	gold	False	False		vanessa
12629	t731737261587496960	23	True	gold-impl-pos	False	False	from 23: 	meliha
12630	t731737261587496960	24	True	gold	False	False		meliha
12631	t731738339762679808	3	False	gold	False	False	desirers	merlin
12632	t731738339762679808	46	False	gold-impl-neg	False	False	from 3: desirers	merlin
12633	t731738339762679808	55	False	gold-impl-neg	False	False	from 3: desirers	merlin
12634	t731738339762679808	65	False	gold-impl-neg	False	False	from 3: desirers	merlin
12635	t731741066139963393	3	True	gold	False	False		meliha
12636	t731741066139963393	46	False	gold	False	False		meliha
12637	t731741066139963393	55	False	gold	False	False		meliha
12638	t731741066139963393	65	False	gold	False	False		meliha
12639	t731743743943032832	3	True	gold	False	False		meliha
12640	t731743743943032832	46	False	gold	False	False		meliha
12641	t731743743943032832	55	False	gold	False	False		meliha
12642	t731743743943032832	65	False	gold	False	False		meliha
12643	t731744203525390336	3	True	gold	False	False		meliha
12644	t731744203525390336	46	False	gold	False	False		meliha
12645	t731744203525390336	55	False	gold	False	False		meliha
12646	t731744203525390336	65	False	gold	False	False		meliha
12647	t731744472115990528	23	True	gold-impl-pos	False	False	from 23: 	meliha
12648	t731744472115990528	24	True	gold	False	False		meliha
12649	t731744759170093056	3	True	gold	False	False		meliha
12650	t731744759170093056	46	False	gold	False	False		meliha
12651	t731744759170093056	55	False	gold	False	False		meliha
12652	t731744759170093056	65	False	gold	False	False		meliha
12653	t731745674568564736	3	True	gold	False	False		meliha
12654	t731745674568564736	46	False	gold	False	False		vanessa
12655	t731745674568564736	55	False	gold	False	False		vanessa
12656	t731745674568564736	65	False	gold	False	False		vanessa
12657	t731746777846677505	24	False	gold	False			auto-neg-adjudicator
12658	t731746777846677505	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12659	t731746777846677505	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
12660	t731746777846677505	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
